n_categories	svm_lin_tfidf_train_max	svm_lin_tfidf_train_avg	svm_lin_tfidf_train_min	svm_lin_tfidf_test_max	svm_lin_tfidf_test_avg	svm_lin_tfidf_test_min	svm_lin_tfidf_w2v_train_max	svm_lin_tfidf_w2v_train_avg	svm_lin_tfidf_w2v_train_min	svm_lin_tfidf_w2v_test_max	svm_lin_tfidf_w2v_test_avg	svm_lin_tfidf_w2v_test_min	svm_lin_tfidf_w2v_c_train_max	svm_lin_tfidf_w2v_c_train_avg	svm_lin_tfidf_w2v_c_train_min	svm_lin_tfidf_w2v_c_test_max	svm_lin_tfidf_w2v_c_test_avg	svm_lin_tfidf_w2v_c_test_min	svm_rbf_tfidf_train_max	svm_rbf_tfidf_train_avg	svm_rbf_tfidf_train_min	svm_rbf_tfidf_test_max	svm_rbf_tfidf_test_avg	svm_rbf_tfidf_test_min	svm_rbf_tfidf_w2v_train_max	svm_rbf_tfidf_w2v_train_avg	svm_rbf_tfidf_w2v_train_min	svm_rbf_tfidf_w2v_test_max	svm_rbf_tfidf_w2v_test_avg	svm_rbf_tfidf_w2v_test_min	svm_rbf_tfidf_w2v_c_train_max	svm_rbf_tfidf_w2v_c_train_avg	svm_rbf_tfidf_w2v_c_train_min	svm_rbf_tfidf_w2v_c_test_max	svm_rbf_tfidf_w2v_c_test_avg	svm_rbf_tfidf_w2v_c_test_min	knn_tfidf_train_max	knn_tfidf_train_avg	knn_tfidf_train_min	knn_tfidf_test_max	knn_tfidf_test_avg	knn_tfidf_test_min	knn_tfidf_w2v_train_max	knn_tfidf_w2v_train_avg	knn_tfidf_w2v_train_min	knn_tfidf_w2v_test_max	knn_tfidf_w2v_test_avg	knn_tfidf_w2v_test_min	knn_tfidf_w2v_c_train_max	knn_tfidf_w2v_c_train_avg	knn_tfidf_w2v_c_train_min	knn_tfidf_w2v_c_test_max	knn_tfidf_w2v_c_test_avg	knn_tfidf_w2v_c_test_min	rfc_tfidf_train_max	rfc_tfidf_train_avg	rfc_tfidf_train_min	rfc_tfidf_test_max	rfc_tfidf_test_avg	rfc_tfidf_test_min	rfc_tfidf_w2v_train_max	rfc_tfidf_w2v_train_avg	rfc_tfidf_w2v_train_min	rfc_tfidf_w2v_test_max	rfc_tfidf_w2v_test_avg	rfc_tfidf_w2v_test_min	rfc_tfidf_w2v_c_train_max	rfc_tfidf_w2v_c_train_avg	rfc_tfidf_w2v_c_train_min	rfc_tfidf_w2v_c_test_max	rfc_tfidf_w2v_c_test_avg	rfc_tfidf_w2v_c_test_min	mlp_relu_tfidf_train_max	mlp_relu_tfidf_train_avg	mlp_relu_tfidf_train_min	mlp_relu_tfidf_test_max	mlp_relu_tfidf_test_avg	mlp_relu_tfidf_test_min	mlp_relu_tfidf_w2v_train_max	mlp_relu_tfidf_w2v_train_avg	mlp_relu_tfidf_w2v_train_min	mlp_relu_tfidf_w2v_test_max	mlp_relu_tfidf_w2v_test_avg	mlp_relu_tfidf_w2v_test_min	mlp_relu_tfidf_w2v_c_train_max	mlp_relu_tfidf_w2v_c_train_avg	mlp_relu_tfidf_w2v_c_train_min	mlp_relu_tfidf_w2v_c_test_max	mlp_relu_tfidf_w2v_c_test_avg	mlp_relu_tfidf_w2v_c_test_min	mlp_logistic_tfidf_train_max	mlp_logistic_tfidf_train_avg	mlp_logistic_tfidf_train_min	mlp_logistic_tfidf_test_max	mlp_logistic_tfidf_test_avg	mlp_logistic_tfidf_test_min	mlp_logistic_tfidf_w2v_train_max	mlp_logistic_tfidf_w2v_train_avg	mlp_logistic_tfidf_w2v_train_min	mlp_logistic_tfidf_w2v_test_max	mlp_logistic_tfidf_w2v_test_avg	mlp_logistic_tfidf_w2v_test_min	mlp_logistic_tfidf_w2v_c_train_max	mlp_logistic_tfidf_w2v_c_train_avg	mlp_logistic_tfidf_w2v_c_train_min	mlp_logistic_tfidf_w2v_c_test_max	mlp_logistic_tfidf_w2v_c_test_avg	mlp_logistic_tfidf_w2v_c_test_min	mlp_tanh_tfidf_train_max	mlp_tanh_tfidf_train_avg	mlp_tanh_tfidf_train_min	mlp_tanh_tfidf_test_max	mlp_tanh_tfidf_test_avg	mlp_tanh_tfidf_test_min	mlp_tanh_tfidf_w2v_train_max	mlp_tanh_tfidf_w2v_train_avg	mlp_tanh_tfidf_w2v_train_min	mlp_tanh_tfidf_w2v_test_max	mlp_tanh_tfidf_w2v_test_avg	mlp_tanh_tfidf_w2v_test_min	mlp_tanh_tfidf_w2v_c_train_max	mlp_tanh_tfidf_w2v_c_train_avg	mlp_tanh_tfidf_w2v_c_train_min	mlp_tanh_tfidf_w2v_c_test_max	mlp_tanh_tfidf_w2v_c_test_avg	mlp_tanh_tfidf_w2v_c_test_min
23	88.05263157894737	88.05263157894737	88.05263157894737	64.41717791411043	64.41717791411043	64.41717791411043	90.05263157894737	90.05263157894737	90.05263157894737	57.91411042944785	57.91411042944785	57.91411042944785	90.10526315789474	90.10526315789474	90.10526315789474	59.14110429447853	59.14110429447853	59.14110429447853	89.52631578947368	89.52631578947368	89.52631578947368	54.11042944785276	54.11042944785276	54.11042944785276	78.0	78.0	78.0	59.75460122699386	59.75460122699386	59.75460122699386	78.63157894736842	78.63157894736842	78.63157894736842	60.122699386503065	60.122699386503065	60.122699386503065	76.0	76.0	76.0	63.43558282208589	63.43558282208589	63.43558282208589	73.8421052631579	73.8421052631579	73.8421052631579	60.858895705521476	60.858895705521476	60.858895705521476	74.52631578947368	74.52631578947368	74.52631578947368	61.34969325153374	61.34969325153374	61.34969325153374	90.15789473684211	90.15789473684211	90.15789473684211	55.70552147239264	55.70552147239264	55.70552147239264	90.15789473684211	90.15789473684211	90.15789473684211	48.71165644171779	48.71165644171779	48.71165644171779	90.15789473684211	90.15789473684211	90.15789473684211	50.67484662576687	50.67484662576687	50.67484662576687	90.15789473684211	90.15789473684211	90.15789473684211	61.717791411042946	61.717791411042946	61.717791411042946	90.15789473684211	90.15789473684211	90.15789473684211	58.65030674846625	58.65030674846625	58.65030674846625	90.15789473684211	90.15789473684211	90.15789473684211	63.190184049079754	63.190184049079754	63.190184049079754	90.15789473684211	90.15789473684211	90.15789473684211	61.963190184049076	61.963190184049076	61.963190184049076	89.42105263157895	89.42105263157895	89.42105263157895	60.122699386503065	60.122699386503065	60.122699386503065	90.15789473684211	90.15789473684211	90.15789473684211	62.20858895705521	62.20858895705521	62.20858895705521	90.15789473684211	90.15789473684211	90.15789473684211	61.717791411042946	61.717791411042946	61.717791411042946	90.10526315789474	90.10526315789474	90.10526315789474	58.77300613496933	58.77300613496933	58.77300613496933	90.15789473684211	90.15789473684211	90.15789473684211	61.717791411042946	61.717791411042946	61.717791411042946
24	89.05961893054702	89.05961893054702	89.05961893054702	63.03724928366762	63.03724928366762	63.03724928366762	90.78057775046096	90.78057775046096	90.78057775046096	61.03151862464183	61.03151862464183	61.03151862464183	91.02642901044868	91.02642901044868	91.02642901044868	61.174785100286535	61.174785100286535	61.174785100286535	90.35033804548249	90.35033804548249	90.35033804548249	44.985673352435526	44.985673352435526	44.985673352435526	78.36508912108174	78.36508912108174	78.36508912108174	65.18624641833811	65.18624641833811	65.18624641833811	78.85679164105716	78.85679164105716	78.85679164105716	65.0429799426934	65.0429799426934	65.0429799426934	76.02950215119853	76.02950215119853	76.02950215119853	65.18624641833811	65.18624641833811	65.18624641833811	75.53779963122311	75.53779963122311	75.53779963122311	62.17765042979943	62.17765042979943	62.17765042979943	75.66072526121697	75.66072526121697	75.66072526121697	62.89398280802292	62.89398280802292	62.89398280802292	91.14935464044254	91.14935464044254	91.14935464044254	59.02578796561605	59.02578796561605	59.02578796561605	91.14935464044254	91.14935464044254	91.14935464044254	54.15472779369628	54.15472779369628	54.15472779369628	91.14935464044254	91.14935464044254	91.14935464044254	56.446991404011456	56.446991404011456	56.446991404011456	91.14935464044254	91.14935464044254	91.14935464044254	63.467048710601716	63.467048710601716	63.467048710601716	91.08789182544561	91.08789182544561	91.08789182544561	61.31805157593123	61.31805157593123	61.31805157593123	91.14935464044254	91.14935464044254	91.14935464044254	67.0487106017192	67.0487106017192	67.0487106017192	91.08789182544561	91.08789182544561	91.08789182544561	65.90257879656161	65.90257879656161	65.90257879656161	88.99815611555009	88.99815611555009	88.99815611555009	64.04011461318052	64.04011461318052	64.04011461318052	91.14935464044254	91.14935464044254	91.14935464044254	66.189111747851	66.189111747851	66.189111747851	91.14935464044254	91.14935464044254	91.14935464044254	65.18624641833811	65.18624641833811	65.18624641833811	91.14935464044254	91.14935464044254	91.14935464044254	61.174785100286535	61.174785100286535	61.174785100286535	91.14935464044254	91.14935464044254	91.14935464044254	64.75644699140402	64.75644699140402	64.75644699140402
25	84.79166666666667	84.79166666666667	84.79166666666667	58.566221142162824	58.566221142162824	58.566221142162824	87.65625	87.65625	87.65625	55.407047387606326	55.407047387606326	55.407047387606326	87.70833333333333	87.70833333333333	87.70833333333333	56.014580801944106	56.014580801944106	56.014580801944106	86.66666666666667	86.66666666666667	86.66666666666667	46.172539489671934	46.172539489671934	46.172539489671934	72.1875	72.1875	72.1875	58.080194410692584	58.080194410692584	58.080194410692584	72.91666666666666	72.91666666666666	72.91666666666666	57.95868772782503	57.95868772782503	57.95868772782503	73.48958333333333	73.48958333333333	73.48958333333333	60.87484811664642	60.87484811664642	60.87484811664642	71.5625	71.5625	71.5625	58.080194410692584	58.080194410692584	58.080194410692584	72.03125	72.03125	72.03125	57.71567436208992	57.71567436208992	57.71567436208992	87.8125	87.8125	87.8125	52.0048602673147	52.0048602673147	52.0048602673147	87.8125	87.8125	87.8125	47.266099635479954	47.266099635479954	47.266099635479954	87.8125	87.8125	87.8125	45.56500607533414	45.56500607533414	45.56500607533414	87.8125	87.8125	87.8125	56.74362089914945	56.74362089914945	56.74362089914945	87.76041666666666	87.76041666666666	87.76041666666666	55.407047387606326	55.407047387606326	55.407047387606326	87.8125	87.8125	87.8125	56.25759416767922	56.25759416767922	56.25759416767922	87.76041666666666	87.76041666666666	87.76041666666666	56.98663426488457	56.98663426488457	56.98663426488457	86.66666666666667	86.66666666666667	86.66666666666667	57.59416767922235	57.59416767922235	57.59416767922235	87.8125	87.8125	87.8125	57.22964763061968	57.22964763061968	57.22964763061968	87.8125	87.8125	87.8125	56.74362089914945	56.74362089914945	56.74362089914945	87.76041666666666	87.76041666666666	87.76041666666666	56.74362089914945	56.74362089914945	56.74362089914945	87.8125	87.8125	87.8125	58.080194410692584	58.080194410692584	58.080194410692584
26	85.57377049180329	85.57377049180329	85.57377049180329	61.910828025477706	61.910828025477706	61.910828025477706	88.30601092896175	88.30601092896175	88.30601092896175	57.70700636942675	57.70700636942675	57.70700636942675	88.41530054644808	88.41530054644808	88.41530054644808	57.70700636942675	57.70700636942675	57.70700636942675	87.21311475409837	87.21311475409837	87.21311475409837	43.05732484076433	43.05732484076433	43.05732484076433	74.42622950819671	74.42622950819671	74.42622950819671	62.802547770700635	62.802547770700635	62.802547770700635	74.91803278688525	74.91803278688525	74.91803278688525	63.18471337579618	63.18471337579618	63.18471337579618	73.3879781420765	73.3879781420765	73.3879781420765	59.745222929936304	59.745222929936304	59.745222929936304	72.07650273224043	72.07650273224043	72.07650273224043	61.52866242038216	61.52866242038216	61.52866242038216	72.34972677595628	72.34972677595628	72.34972677595628	61.65605095541401	61.65605095541401	61.65605095541401	88.46994535519126	88.46994535519126	88.46994535519126	54.77707006369427	54.77707006369427	54.77707006369427	88.46994535519126	88.46994535519126	88.46994535519126	48.789808917197455	48.789808917197455	48.789808917197455	88.46994535519126	88.46994535519126	88.46994535519126	48.28025477707006	48.28025477707006	48.28025477707006	88.46994535519126	88.46994535519126	88.46994535519126	57.70700636942675	57.70700636942675	57.70700636942675	88.25136612021858	88.25136612021858	88.25136612021858	58.34394904458598	58.34394904458598	58.34394904458598	88.41530054644808	88.41530054644808	88.41530054644808	60.38216560509554	60.38216560509554	60.38216560509554	88.41530054644808	88.41530054644808	88.41530054644808	58.47133757961783	58.47133757961783	58.47133757961783	86.66666666666667	86.66666666666667	86.66666666666667	61.52866242038216	61.52866242038216	61.52866242038216	88.46994535519126	88.46994535519126	88.46994535519126	61.146496815286625	61.146496815286625	61.146496815286625	88.46994535519126	88.46994535519126	88.46994535519126	58.853503184713375	58.853503184713375	58.853503184713375	88.25136612021858	88.25136612021858	88.25136612021858	58.72611464968153	58.72611464968153	58.72611464968153	88.36065573770492	88.36065573770492	88.36065573770492	58.853503184713375	58.853503184713375	58.853503184713375
27	91.4301017675415	91.4301017675415	91.4301017675415	70.91136079900124	70.91136079900124	70.91136079900124	92.92983395822174	92.92983395822174	92.92983395822174	69.66292134831461	69.66292134831461	69.66292134831461	92.92983395822174	92.92983395822174	92.92983395822174	69.91260923845194	69.91260923845194	69.91260923845194	92.44777718264595	92.44777718264595	92.44777718264595	57.55305867665418	57.55305867665418	57.55305867665418	81.25334761649705	81.25334761649705	81.25334761649705	69.66292134831461	69.66292134831461	69.66292134831461	81.73540439207284	81.73540439207284	81.73540439207284	69.91260923845194	69.91260923845194	69.91260923845194	78.89662560257096	78.89662560257096	78.89662560257096	71.66042446941323	71.66042446941323	71.66042446941323	77.07552222817354	77.07552222817354	77.07552222817354	67.41573033707866	67.41573033707866	67.41573033707866	77.34333154793786	77.34333154793786	77.34333154793786	67.9151061173533	67.9151061173533	67.9151061173533	92.98339582217461	92.98339582217461	92.98339582217461	66.16729088639201	66.16729088639201	66.16729088639201	92.98339582217461	92.98339582217461	92.98339582217461	60.17478152309613	60.17478152309613	60.17478152309613	92.98339582217461	92.98339582217461	92.98339582217461	59.30087390761548	59.30087390761548	59.30087390761548	92.98339582217461	92.98339582217461	92.98339582217461	72.40948813982521	72.40948813982521	72.40948813982521	92.92983395822174	92.92983395822174	92.92983395822174	68.78901373283396	68.78901373283396	68.78901373283396	92.92983395822174	92.92983395822174	92.92983395822174	73.40823970037454	73.40823970037454	73.40823970037454	92.98339582217461	92.98339582217461	92.98339582217461	72.65917602996255	72.65917602996255	72.65917602996255	92.66202463845742	92.66202463845742	92.66202463845742	70.28714107365793	70.28714107365793	70.28714107365793	92.98339582217461	92.98339582217461	92.98339582217461	72.78401997503121	72.78401997503121	72.78401997503121	92.98339582217461	92.98339582217461	92.98339582217461	71.66042446941323	71.66042446941323	71.66042446941323	92.92983395822174	92.92983395822174	92.92983395822174	68.66416978776529	68.66416978776529	68.66416978776529	92.87627209426888	92.87627209426888	92.87627209426888	73.03370786516854	73.03370786516854	73.03370786516854
28	86.84851436921578	86.84851436921578	86.84851436921578	59.25085130533485	59.25085130533485	59.25085130533485	88.7481734047735	88.7481734047735	88.7481734047735	56.75368898978434	56.75368898978434	56.75368898978434	88.7481734047735	88.7481734047735	88.7481734047735	57.094211123723035	57.094211123723035	57.094211123723035	88.30979055041402	88.30979055041402	88.30979055041402	48.58115777525539	48.58115777525539	48.58115777525539	74.18412079883097	74.18412079883097	74.18412079883097	59.02383654937571	59.02383654937571	59.02383654937571	75.06088650754992	75.06088650754992	75.06088650754992	59.364358683314414	59.364358683314414	59.364358683314414	74.6712128592304	74.6712128592304	74.6712128592304	60.499432463110104	60.499432463110104	60.499432463110104	72.91768144179251	72.91768144179251	72.91768144179251	55.845629965947786	55.845629965947786	55.845629965947786	73.30735509011204	73.30735509011204	73.30735509011204	56.41316685584563	56.41316685584563	56.41316685584563	88.79688261081344	88.79688261081344	88.79688261081344	55.05107832009081	55.05107832009081	55.05107832009081	88.79688261081344	88.79688261081344	88.79688261081344	48.01362088535755	48.01362088535755	48.01362088535755	88.79688261081344	88.79688261081344	88.79688261081344	47.90011350737798	47.90011350737798	47.90011350737798	88.79688261081344	88.79688261081344	88.79688261081344	58.002270147559585	58.002270147559585	58.002270147559585	88.5046273745738	88.5046273745738	88.5046273745738	55.39160045402951	55.39160045402951	55.39160045402951	88.79688261081344	88.79688261081344	88.79688261081344	58.342792281498305	58.342792281498305	58.342792281498305	88.79688261081344	88.79688261081344	88.79688261081344	58.56980703745743	58.56980703745743	58.56980703745743	88.11495372625427	88.11495372625427	88.11495372625427	56.526674233825204	56.526674233825204	56.526674233825204	88.79688261081344	88.79688261081344	88.79688261081344	58.456299659477864	58.456299659477864	58.456299659477864	88.79688261081344	88.79688261081344	88.79688261081344	58.910329171396135	58.910329171396135	58.910329171396135	88.7481734047735	88.7481734047735	88.7481734047735	55.50510783200908	55.50510783200908	55.50510783200908	88.79688261081344	88.79688261081344	88.79688261081344	58.002270147559585	58.002270147559585	58.002270147559585
29	82.99737072743207	82.99737072743207	82.99737072743207	53.37423312883436	53.37423312883436	53.37423312883436	85.67046450482033	85.67046450482033	85.67046450482033	48.77300613496933	48.77300613496933	48.77300613496933	85.67046450482033	85.67046450482033	85.67046450482033	49.48875255623722	49.48875255623722	49.48875255623722	84.61875547765119	84.61875547765119	84.61875547765119	38.95705521472393	38.95705521472393	38.95705521472393	69.67572304995619	69.67572304995619	69.67572304995619	54.70347648261759	54.70347648261759	54.70347648261759	70.3330411919369	70.3330411919369	70.3330411919369	54.601226993865026	54.601226993865026	54.601226993865026	70.63978965819456	70.63978965819456	70.63978965819456	57.77096114519428	57.77096114519428	57.77096114519428	69.23751095530235	69.23751095530235	69.23751095530235	52.86298568507157	52.86298568507157	52.86298568507157	69.4127957931639	69.4127957931639	69.4127957931639	53.47648261758691	53.47648261758691	53.47648261758691	85.7581069237511	85.7581069237511	85.7581069237511	50.0	50.0	50.0	85.7581069237511	85.7581069237511	85.7581069237511	43.86503067484663	43.86503067484663	43.86503067484663	85.7581069237511	85.7581069237511	85.7581069237511	43.353783231083845	43.353783231083845	43.353783231083845	85.7581069237511	85.7581069237511	85.7581069237511	53.37423312883436	53.37423312883436	53.37423312883436	85.67046450482033	85.67046450482033	85.67046450482033	48.77300613496933	48.77300613496933	48.77300613496933	85.7581069237511	85.7581069237511	85.7581069237511	53.06748466257669	53.06748466257669	53.06748466257669	85.7581069237511	85.7581069237511	85.7581069237511	53.2719836400818	53.2719836400818	53.2719836400818	84.66257668711657	84.66257668711657	84.66257668711657	49.284253578732105	49.284253578732105	49.284253578732105	85.7581069237511	85.7581069237511	85.7581069237511	53.78323108384458	53.78323108384458	53.78323108384458	85.7581069237511	85.7581069237511	85.7581069237511	53.68098159509203	53.68098159509203	53.68098159509203	85.7581069237511	85.7581069237511	85.7581069237511	46.421267893660534	46.421267893660534	46.421267893660534	85.71428571428571	85.71428571428571	85.71428571428571	52.760736196319016	52.760736196319016	52.760736196319016
30	83.20231692180388	83.20231692180388	83.20231692180388	57.28061716489875	57.28061716489875	57.28061716489875	86.09846917666528	86.09846917666528	86.09846917666528	52.84474445515911	52.84474445515911	52.84474445515911	86.22258998758792	86.22258998758792	86.22258998758792	53.712632594021215	53.712632594021215	53.712632594021215	85.519238725693	85.519238725693	85.519238725693	45.22661523625844	45.22661523625844	45.22661523625844	70.91435664046338	70.91435664046338	70.91435664046338	58.919961427193826	58.919961427193826	58.919961427193826	71.2453454695904	71.2453454695904	71.2453454695904	59.209257473481195	59.209257473481195	59.209257473481195	70.29375258585023	70.29375258585023	70.29375258585023	57.955641272902604	57.955641272902604	57.955641272902604	69.05254447662391	69.05254447662391	69.05254447662391	56.219864995178405	56.219864995178405	56.219864995178405	69.59040132395532	69.59040132395532	69.59040132395532	56.123432979749275	56.123432979749275	56.123432979749275	86.22258998758792	86.22258998758792	86.22258998758792	51.205400192864026	51.205400192864026	51.205400192864026	86.22258998758792	86.22258998758792	86.22258998758792	45.61234329797493	45.61234329797493	45.61234329797493	86.22258998758792	86.22258998758792	86.22258998758792	45.70877531340405	45.70877531340405	45.70877531340405	86.22258998758792	86.22258998758792	86.22258998758792	53.32690453230472	53.32690453230472	53.32690453230472	85.85022755482002	85.85022755482002	85.85022755482002	50.81967213114754	50.81967213114754	50.81967213114754	86.18121638394705	86.18121638394705	86.18121638394705	55.15911282545806	55.15911282545806	55.15911282545806	86.22258998758792	86.22258998758792	86.22258998758792	54.19479267116682	54.19479267116682	54.19479267116682	83.32643773272652	83.32643773272652	83.32643773272652	55.73770491803278	55.73770491803278	55.73770491803278	86.22258998758792	86.22258998758792	86.22258998758792	54.48408871745419	54.48408871745419	54.48408871745419	86.22258998758792	86.22258998758792	86.22258998758792	54.58052073288332	54.58052073288332	54.58052073288332	86.13984278030617	86.13984278030617	86.13984278030617	50.72324011571842	50.72324011571842	50.72324011571842	86.22258998758792	86.22258998758792	86.22258998758792	55.25554484088717	55.25554484088717	55.25554484088717
31	84.95614035087719	84.95614035087719	84.95614035087719	60.22494887525562	60.22494887525562	60.22494887525562	86.79824561403508	86.79824561403508	86.79824561403508	56.850715746421265	56.850715746421265	56.850715746421265	86.8859649122807	86.8859649122807	86.8859649122807	57.05521472392638	57.05521472392638	57.05521472392638	86.14035087719299	86.14035087719299	86.14035087719299	50.10224948875256	50.10224948875256	50.10224948875256	73.46491228070175	73.46491228070175	73.46491228070175	62.16768916155419	62.16768916155419	62.16768916155419	73.90350877192982	73.90350877192982	73.90350877192982	62.47443762781187	62.47443762781187	62.47443762781187	71.71052631578947	71.71052631578947	71.71052631578947	57.97546012269939	57.97546012269939	57.97546012269939	70.08771929824562	70.08771929824562	70.08771929824562	57.05521472392638	57.05521472392638	57.05521472392638	70.48245614035088	70.48245614035088	70.48245614035088	57.259713701431494	57.259713701431494	57.259713701431494	86.97368421052632	86.97368421052632	86.97368421052632	52.45398773006135	52.45398773006135	52.45398773006135	86.97368421052632	86.97368421052632	86.97368421052632	48.261758691206545	48.261758691206545	48.261758691206545	86.97368421052632	86.97368421052632	86.97368421052632	48.670756646216766	48.670756646216766	48.670756646216766	86.9298245614035	86.9298245614035	86.9298245614035	58.895705521472394	58.895705521472394	58.895705521472394	86.8859649122807	86.8859649122807	86.8859649122807	54.601226993865026	54.601226993865026	54.601226993865026	86.9298245614035	86.9298245614035	86.9298245614035	58.895705521472394	58.895705521472394	58.895705521472394	86.8859649122807	86.8859649122807	86.8859649122807	58.79345603271984	58.79345603271984	58.79345603271984	86.18421052631578	86.18421052631578	86.18421052631578	56.850715746421265	56.850715746421265	56.850715746421265	86.8859649122807	86.8859649122807	86.8859649122807	59.20245398773007	59.20245398773007	59.20245398773007	86.97368421052632	86.97368421052632	86.97368421052632	59.20245398773007	59.20245398773007	59.20245398773007	86.8421052631579	86.8421052631579	86.8421052631579	55.010224948875255	55.010224948875255	55.010224948875255	86.9298245614035	86.9298245614035	86.9298245614035	58.179959100204506	58.179959100204506	58.179959100204506
32	78.2258064516129	78.2258064516129	78.2258064516129	45.878136200716845	45.878136200716845	45.878136200716845	81.37480798771122	81.37480798771122	81.37480798771122	41.935483870967744	41.935483870967744	41.935483870967744	81.41321044546851	81.41321044546851	81.41321044546851	41.66666666666667	41.66666666666667	41.66666666666667	80.4147465437788	80.4147465437788	80.4147465437788	31.810035842293903	31.810035842293903	31.810035842293903	65.43778801843318	65.43778801843318	65.43778801843318	49.37275985663083	49.37275985663083	49.37275985663083	66.24423963133641	66.24423963133641	66.24423963133641	49.283154121863795	49.283154121863795	49.283154121863795	65.284178187404	65.284178187404	65.284178187404	49.283154121863795	49.283154121863795	49.283154121863795	64.59293394777265	64.59293394777265	64.59293394777265	46.0573476702509	46.0573476702509	46.0573476702509	64.47772657450076	64.47772657450076	64.47772657450076	46.415770609319	46.415770609319	46.415770609319	81.605222734255	81.605222734255	81.605222734255	42.831541218637994	42.831541218637994	42.831541218637994	81.5668202764977	81.5668202764977	81.5668202764977	36.91756272401434	36.91756272401434	36.91756272401434	81.605222734255	81.605222734255	81.605222734255	36.64874551971326	36.64874551971326	36.64874551971326	81.45161290322581	81.45161290322581	81.45161290322581	42.11469534050179	42.11469534050179	42.11469534050179	77.11213517665131	77.11213517665131	77.11213517665131	47.58064516129033	47.58064516129033	47.58064516129033	81.22119815668202	81.22119815668202	81.22119815668202	45.51971326164875	45.51971326164875	45.51971326164875	81.37480798771122	81.37480798771122	81.37480798771122	43.01075268817204	43.01075268817204	43.01075268817204	73.8863287250384	73.8863287250384	73.8863287250384	50.7168458781362	50.7168458781362	50.7168458781362	81.41321044546851	81.41321044546851	81.41321044546851	47.132616487455195	47.132616487455195	47.132616487455195	81.5668202764977	81.5668202764977	81.5668202764977	42.65232974910394	42.65232974910394	42.65232974910394	79.10906298003071	79.10906298003071	79.10906298003071	44.086021505376344	44.086021505376344	44.086021505376344	80.68356374807988	80.68356374807988	80.68356374807988	45.69892473118279	45.69892473118279	45.69892473118279
33	79.7001620745543	79.7001620745543	79.7001620745543	49.858356940509914	49.858356940509914	49.858356940509914	82.90113452188007	82.90113452188007	82.90113452188007	45.136921624173745	45.136921624173745	45.136921624173745	82.98217179902755	82.98217179902755	82.98217179902755	45.98677998111425	45.98677998111425	45.98677998111425	81.76661264181524	81.76661264181524	81.76661264181524	35.88290840415486	35.88290840415486	35.88290840415486	66.57212317666126	66.57212317666126	66.57212317666126	51.27478753541076	51.27478753541076	51.27478753541076	67.50405186385737	67.50405186385737	67.50405186385737	51.36921624173749	51.36921624173749	51.36921624173749	66.0453808752026	66.0453808752026	66.0453808752026	52.785646836638335	52.785646836638335	52.785646836638335	65.92382495948137	65.92382495948137	65.92382495948137	48.347497639282345	48.347497639282345	48.347497639282345	65.76175040518638	65.76175040518638	65.76175040518638	47.96978281397545	47.96978281397545	47.96978281397545	83.3063209076175	83.3063209076175	83.3063209076175	45.136921624173745	45.136921624173745	45.136921624173745	83.3063209076175	83.3063209076175	83.3063209076175	40.698772426817754	40.698772426817754	40.698772426817754	83.3063209076175	83.3063209076175	83.3063209076175	40.50991501416431	40.50991501416431	40.50991501416431	83.3063209076175	83.3063209076175	83.3063209076175	47.59206798866856	47.59206798866856	47.59206798866856	82.90113452188007	82.90113452188007	82.90113452188007	46.36449480642115	46.36449480642115	46.36449480642115	83.18476499189627	83.18476499189627	83.18476499189627	48.253068932955614	48.253068932955614	48.253068932955614	83.26580226904376	83.26580226904376	83.26580226904376	48.81964117091596	48.81964117091596	48.81964117091596	81.645056726094	81.645056726094	81.645056726094	47.11992445703494	47.11992445703494	47.11992445703494	83.3063209076175	83.3063209076175	83.3063209076175	48.536355051935786	48.536355051935786	48.536355051935786	83.3063209076175	83.3063209076175	83.3063209076175	48.81964117091596	48.81964117091596	48.81964117091596	83.22528363047002	83.22528363047002	83.22528363047002	45.42020774315392	45.42020774315392	45.42020774315392	83.18476499189627	83.18476499189627	83.18476499189627	48.91406987724268	48.91406987724268	48.91406987724268
